categoria,atributo,valor,fuente
Medicamentos,principio_activo,Dexametasona fosfato,extractor_medicamentos
Medicamentos,principio_activo,Dexametasona fosfáto sódico,extractor_medicamentos
Medicamentos,principio_activo,Dexametazona,extractor_medicamentos
Medicamentos,principio_activo,Dexanetatiba,extractor_medicamentos
Medicamentos,principio_activo,Dexclorfenamina,extractor_medicamentos
Medicamentos,principio_activo,Dexclorfenamina Maleato,extractor_medicamentos
Medicamentos,principio_activo,Dexclorfenamina meleato,extractor_medicamentos
Medicamentos,principio_activo,Dexclorfeniramina,extractor_medicamentos
Medicamentos,principio_activo,Dexclorfeniramina Maleato,extractor_medicamentos
Medicamentos,principio_activo,Dexmedetomidina,extractor_medicamentos
Medicamentos,principio_activo,Dexmedetomidina (como clorhidrato),extractor_medicamentos
Medicamentos,principio_activo,Dexmedetomidina Clorhidrato,extractor_medicamentos
Medicamentos,principio_activo,Dexmetilfenidato,extractor_medicamentos
Medicamentos,principio_activo,Dexmetilfenidato Clorhidrato,extractor_medicamentos
Medicamentos,principio_activo,Dexpantenol,extractor_medicamentos
Medicamentos,principio_activo,Dextran,extractor_medicamentos
Medicamentos,principio_activo,Dextran 70,extractor_medicamentos
Medicamentos,principio_activo,Dextran Hidroxipropilmetilcelulosa Carbomer,extractor_medicamentos
Medicamentos,principio_activo,Dextran-70,extractor_medicamentos
Medicamentos,principio_activo,Dextrano-70,extractor_medicamentos
Medicamentos,principio_activo,Dextrogo,extractor_medicamentos
Medicamentos,principio_activo,Dextrosa Monohidratada,extractor_medicamentos
Medicamentos,principio_activo,Dextrosa Monohidrato,extractor_medicamentos
Medicamentos,principio_activo,Dextrosa anhidra,extractor_medicamentos
Medicamentos,principio_activo,Dextrosa hidratada,extractor_medicamentos
Medicamentos,principio_activo,Dextrose,extractor_medicamentos
Medicamentos,principio_activo,Dextrose Anhydrous,extractor_medicamentos
Medicamentos,principio_activo,Dextrose Monohydrate,extractor_medicamentos
Medicamentos,principio_activo,Dextrán 70,extractor_medicamentos
Medicamentos,principio_activo,Di Calcio Malato,extractor_medicamentos
Medicamentos,principio_activo,DiCalcio Malato,extractor_medicamentos
Medicamentos,principio_activo,Diamino de plata,extractor_medicamentos
Medicamentos,principio_activo,Diazepam,extractor_medicamentos
Medicamentos,principio_activo,Diazoxide,extractor_medicamentos
Medicamentos,principio_activo,Dichlorexan Clorehxidina,extractor_medicamentos
Medicamentos,principio_activo,Dichlorexan Clorhexidina,extractor_medicamentos
Medicamentos,principio_activo,Dicloefenaco sódico,extractor_medicamentos
Medicamentos,principio_activo,Diclofenac Sodium,extractor_medicamentos
Medicamentos,principio_activo,Diclofenaco Epolamina,extractor_medicamentos
Medicamentos,principio_activo,Diclofenaco Sodico,extractor_medicamentos
Medicamentos,principio_activo,Diclofenaco de Sodio,extractor_medicamentos
Medicamentos,principio_activo,Diclofenaco sódico,extractor_medicamentos
Medicamentos,principio_activo,Diclorhidrato de Trimetazidina,extractor_medicamentos
Medicamentos,principio_activo,Diclorohexidina,extractor_medicamentos
Medicamentos,principio_activo,Dicloruro de calcio,extractor_medicamentos
Medicamentos,principio_activo,Didrogesterona,extractor_medicamentos
Medicamentos,principio_activo,Dienogest,extractor_medicamentos
Medicamentos,principio_activo,Diethylether,extractor_medicamentos
Medicamentos,principio_activo,Difenhidramina,extractor_medicamentos
Medicamentos,principio_activo,Difenhidramina Clorhidrato,extractor_medicamentos
Medicamentos,principio_activo,Difenidol Clorhidrato,extractor_medicamentos
Medicamentos,principio_activo,Digliconato de clorhexidina,extractor_medicamentos
Medicamentos,principio_activo,Digluconato de Clorhexidina,extractor_medicamentos
Medicamentos,principio_activo,Dihidrocloruro de pramipexol,extractor_medicamentos
Medicamentos,principio_activo,Diltiazem Clorhidrato,extractor_medicamentos
Medicamentos,principio_activo,Diltiazem Hydrochloride,extractor_medicamentos
Medicamentos,principio_activo,Diltiazém (Clorhidrato),extractor_medicamentos
Medicamentos,principio_activo,Dimeticona,extractor_medicamentos
Medicamentos,principio_activo,Dimetil sulfoxido,extractor_medicamentos
Medicamentos,principio_activo,Dimetilsulfóxido,extractor_medicamentos
Medicamentos,principio_activo,Diosmina Citrobioflavonoides,extractor_medicamentos
Medicamentos,principio_activo,DiosminaHesperidina,extractor_medicamentos
Medicamentos,principio_activo,Dipeptido alanina-glutamina,extractor_medicamentos
Medicamentos,principio_activo,Dipirona,extractor_medicamentos
Medicamentos,principio_activo,Dipro,extractor_medicamentos
Medicamentos,principio_activo,Dipropionato de Betametasona,extractor_medicamentos
Medicamentos,principio_activo,Dirtop,extractor_medicamentos
Medicamentos,principio_activo,Divalproato,extractor_medicamentos
Medicamentos,principio_activo,Divalproato de Sodio,extractor_medicamentos
Medicamentos,principio_activo,Divalproato sodico,extractor_medicamentos
Medicamentos,principio_activo,Divalproato sódico,extractor_medicamentos
Medicamentos,principio_activo,Divalproato ácido de sodio,extractor_medicamentos
Medicamentos,principio_activo,Dobutamina,extractor_medicamentos
Medicamentos,principio_activo,Dobutamina HCl,extractor_medicamentos
Medicamentos,principio_activo,Dobutamina clorhidrato,extractor_medicamentos
Medicamentos,principio_activo,Dolutegavir,extractor_medicamentos
Medicamentos,principio_activo,Dolutegravir sódico,extractor_medicamentos
Medicamentos,principio_activo,Donepezilo,extractor_medicamentos
Medicamentos,principio_activo,Donepezilo (clorhidrato),extractor_medicamentos
Medicamentos,principio_activo,Donepezilo Clorhidrato,extractor_medicamentos
Medicamentos,principio_activo,Donepezilo Hcl,extractor_medicamentos
Medicamentos,principio_activo,Doxapram,extractor_medicamentos
Medicamentos,principio_activo,Doxapram clorhidrato,extractor_medicamentos
Medicamentos,principio_activo,Doxilamina Succinato,extractor_medicamentos
Medicamentos,principio_activo,Doxorrubicina,extractor_medicamentos
Medicamentos,principio_activo,Doxorrubicina clorhidrato,extractor_medicamentos
Medicamentos,principio_activo,Doxorrubicina liposomal,extractor_medicamentos
Medicamentos,principio_activo,Doxorubicina,extractor_medicamentos
Medicamentos,principio_activo,Droperidol,extractor_medicamentos
Medicamentos,principio_activo,Dulaglutida,extractor_medicamentos
Medicamentos,principio_activo,Dulaglutide,extractor_medicamentos
Medicamentos,principio_activo,Duloxetina,extractor_medicamentos
Medicamentos,principio_activo,Duloxetine Hydrochloride,extractor_medicamentos
Medicamentos,principio_activo,Dupilumab,extractor_medicamentos
Medicamentos,principio_activo,ECONAZOL,extractor_medicamentos
Medicamentos,principio_activo,ECONAZOL NITRATO,extractor_medicamentos
Medicamentos,principio_activo,EDTA,extractor_medicamentos
Medicamentos,principio_activo,EFEDRINA,extractor_medicamentos
Medicamentos,principio_activo,ELTROMBOPAG,extractor_medicamentos
Medicamentos,principio_activo,ELTROMBOPAG (olamina),extractor_medicamentos
Medicamentos,principio_activo,EMPAGLIFLOZIN,extractor_medicamentos
Medicamentos,principio_activo,EMPAGLIFLOZINA,extractor_medicamentos
Medicamentos,principio_activo,EMTRICITAB,extractor_medicamentos
Medicamentos,principio_activo,EMULSION DE SIMETICONA,extractor_medicamentos
Medicamentos,principio_activo,ENFUVIRTIDA,extractor_medicamentos
Medicamentos,principio_activo,ENGERIX - B,extractor_medicamentos
Medicamentos,principio_activo,ENGERIX-B,extractor_medicamentos
Medicamentos,principio_activo,ENOXAPARINA,extractor_medicamentos
Medicamentos,principio_activo,ENOXAPARINA SODICA,extractor_medicamentos
Medicamentos,principio_activo,ENTECAVIR,extractor_medicamentos
Medicamentos,principio_activo,ENZALUTAMIDA,extractor_medicamentos
Medicamentos,principio_activo,EPINEFRINA,extractor_medicamentos
Medicamentos,principio_activo,EPINEFRINA RACEMICA,extractor_medicamentos
Medicamentos,principio_activo,EPLERENONA,extractor_medicamentos
Medicamentos,principio_activo,EPOETINA,extractor_medicamentos
Medicamentos,principio_activo,EPOETINA ALFA HUMANA ROCOMBINANTE,extractor_medicamentos
Medicamentos,principio_activo,EPOETINA ALFA O BETA HUMANA RECOMBINANTE,extractor_medicamentos
Medicamentos,principio_activo,EPOETINA ALFA-BETA HUMANA RECOMB,extractor_medicamentos
Medicamentos,principio_activo,ERENUMAB,extractor_medicamentos
Medicamentos,principio_activo,ERGOCALCIFEROL (VITAMINA D2),extractor_medicamentos
Medicamentos,principio_activo,ERGOMETRINA,extractor_medicamentos
Medicamentos,principio_activo,ERGOT,extractor_medicamentos
Medicamentos,principio_activo,ERITROMICINA,extractor_medicamentos
Medicamentos,principio_activo,ERITROMICINA LACTOBIONATO,extractor_medicamentos
Medicamentos,principio_activo,ERITROPOYETINA,extractor_medicamentos
Medicamentos,principio_activo,ERLOTINIB,extractor_medicamentos
Medicamentos,principio_activo,ERTAPENEM,extractor_medicamentos
Medicamentos,principio_activo,ERWINASA,extractor_medicamentos
Medicamentos,principio_activo,ESCITALOPRAM,extractor_medicamentos
Medicamentos,principio_activo,ESCITALOPRAM OXALATO,extractor_medicamentos
Medicamentos,principio_activo,ESOMEPRAZOL MAGNESICO,extractor_medicamentos
Medicamentos,principio_activo,ESOMEPRAZOL MAGNESICO TRIHIDRATO,extractor_medicamentos
Medicamentos,principio_activo,ESOMEPRAZOL MAGNESIO,extractor_medicamentos
Medicamentos,principio_activo,ESOMEPRAZOL MAGNÉSICO DIHIDRATO,extractor_medicamentos
Medicamentos,principio_activo,ESPIRAMICINA,extractor_medicamentos
Medicamentos,principio_activo,ESTAVUDINA,extractor_medicamentos
Medicamentos,principio_activo,ESTER ETILICO DE ACIDOS GRASOS,extractor_medicamentos
Medicamentos,principio_activo,ESTER ETILICO OMEGA 3,extractor_medicamentos
Medicamentos,principio_activo,ESTRADIOL,extractor_medicamentos
Medicamentos,principio_activo,ESTREPTOMICINA,extractor_medicamentos
Medicamentos,principio_activo,ESTRIOL,extractor_medicamentos
Medicamentos,principio_activo,ESTROGENOS CONJ,extractor_medicamentos
Medicamentos,principio_activo,ESZOPICLONA,extractor_medicamentos
Medicamentos,principio_activo,ETAMBUTOL,extractor_medicamentos
Medicamentos,principio_activo,ETAMSILATO,extractor_medicamentos
Medicamentos,principio_activo,ETANERCEPT,extractor_medicamentos
Medicamentos,principio_activo,ETIFOXINA,extractor_medicamentos
Medicamentos,principio_activo,ETINILESTR,extractor_medicamentos
Medicamentos,principio_activo,ETINILESTRADIOL,extractor_medicamentos
Medicamentos,principio_activo,ETINILIESTRADIOL,extractor_medicamentos
Medicamentos,principio_activo,ETIONAMIDA,extractor_medicamentos
Medicamentos,principio_activo,ETOMIDATO,extractor_medicamentos
Medicamentos,principio_activo,ETONOGEST,extractor_medicamentos
Medicamentos,principio_activo,ETONOGESTREL,extractor_medicamentos
Medicamentos,principio_activo,ETOPOSIDO,extractor_medicamentos
Medicamentos,principio_activo,ETORICOXIB,extractor_medicamentos
Medicamentos,principio_activo,ETOSUXIMIDA,extractor_medicamentos
Medicamentos,principio_activo,EUCALIPTOL,extractor_medicamentos
Medicamentos,principio_activo,EVEROLIMUS,extractor_medicamentos
Medicamentos,principio_activo,EVOGLIPTINA,extractor_medicamentos
Medicamentos,principio_activo,EXEMESTANO,extractor_medicamentos
Medicamentos,principio_activo,EXTRACTO SECO DE HOJAS DE HELIX,extractor_medicamentos
Medicamentos,principio_activo,Ectoina,extractor_medicamentos
Medicamentos,principio_activo,Efedrina Sulfato,extractor_medicamentos
Medicamentos,principio_activo,Efinilestradiol,extractor_medicamentos
Medicamentos,principio_activo,Ehliquantel,extractor_medicamentos
Medicamentos,principio_activo,Electrolitos,extractor_medicamentos
Medicamentos,principio_activo,Electrolitos con lactato,extractor_medicamentos
Medicamentos,principio_activo,Electrolitos de cloruro de sodio,extractor_medicamentos
Medicamentos,principio_activo,Eletriptan,extractor_medicamentos
Medicamentos,principio_activo,Eletriptán (como bromhidrato),extractor_medicamentos
Medicamentos,principio_activo,Eliquis Epixaban,extractor_medicamentos
Medicamentos,principio_activo,Embutramida,extractor_medicamentos
Medicamentos,principio_activo,Embutramina,extractor_medicamentos
Medicamentos,principio_activo,Emtricitabina,extractor_medicamentos
Medicamentos,principio_activo,Enalapril,extractor_medicamentos
Medicamentos,principio_activo,Enalapril Maleato,extractor_medicamentos
Medicamentos,principio_activo,Enalaprila,extractor_medicamentos
Medicamentos,principio_activo,Enantato de noretisterona,extractor_medicamentos
Medicamentos,principio_activo,Enapril,extractor_medicamentos
Medicamentos,principio_activo,Endofaciol,extractor_medicamentos
Medicamentos,principio_activo,Enoxaparin Sodium,extractor_medicamentos
Medicamentos,principio_activo,Enoxaparina de Sodio,extractor_medicamentos
Medicamentos,principio_activo,Enrofloxacino,extractor_medicamentos
Medicamentos,principio_activo,Entecavir monohidrato,extractor_medicamentos
Medicamentos,principio_activo,Enzimas digestivas,extractor_medicamentos
Medicamentos,principio_activo,Epinastina clorhidrato,extractor_medicamentos
Medicamentos,principio_activo,Epoetina Alfa,extractor_medicamentos
Medicamentos,principio_activo,Epoetina Alfa Humana Recombinante,extractor_medicamentos
Medicamentos,principio_activo,Epoetina alfa humana,extractor_medicamentos
Medicamentos,principio_activo,Ergo calciferol (vit.C),extractor_medicamentos
Medicamentos,principio_activo,Ergocalciferol,extractor_medicamentos
Medicamentos,principio_activo,Ergometrina maleato,extractor_medicamentos
Medicamentos,principio_activo,Ergotamina,extractor_medicamentos
Medicamentos,principio_activo,Eritropoyetina alfa,extractor_medicamentos
Medicamentos,principio_activo,Eritropoyetina alfa-beta humana recombinante,extractor_medicamentos
Medicamentos,principio_activo,Ertapenem (sódico),extractor_medicamentos
Medicamentos,principio_activo,Escitalopram (como oxalato),extractor_medicamentos
Medicamentos,principio_activo,Escopolamina,extractor_medicamentos
Medicamentos,principio_activo,Escopolamina N-Butil Bromuro,extractor_medicamentos
Medicamentos,principio_activo,Esketamina,extractor_medicamentos
Medicamentos,principio_activo,Esomepraol,extractor_medicamentos
Medicamentos,principio_activo,Esomeprazol,extractor_medicamentos
Medicamentos,principio_activo,Esomeprazol Magnesio trihidratado,extractor_medicamentos
Medicamentos,principio_activo,Esomeprazol Magnésico,extractor_medicamentos
Medicamentos,principio_activo,Esomeprazol Magnésico Trihidrato,extractor_medicamentos
Medicamentos,principio_activo,Esomeprazol magnésico trihidratado,extractor_medicamentos
Medicamentos,principio_activo,Espironolactona,extractor_medicamentos
Medicamentos,principio_activo,Ester De Acido Graso,extractor_medicamentos
Medicamentos,principio_activo,Estiripentol,extractor_medicamentos
Medicamentos,principio_activo,Estradiol (como hemihidrato),extractor_medicamentos
Medicamentos,principio_activo,Estradiol (valerato),extractor_medicamentos
Medicamentos,principio_activo,Estradiol Hemidrato,extractor_medicamentos
Medicamentos,principio_activo,Estradiol cipionato,extractor_medicamentos
Medicamentos,principio_activo,Estradiol hemihidratado,extractor_medicamentos
Medicamentos,principio_activo,Estradiol hemihidrato,extractor_medicamentos
Medicamentos,principio_activo,Estradiol micronizado,extractor_medicamentos
Medicamentos,principio_activo,Estradiol valerato,extractor_medicamentos
Medicamentos,principio_activo,Estradiol valerianato,extractor_medicamentos
Medicamentos,principio_activo,Estreptoquinasa,extractor_medicamentos
Medicamentos,principio_activo,Estrogenos Conjugados Equinos,extractor_medicamentos
Medicamentos,principio_activo,Estrógeno,extractor_medicamentos
Medicamentos,principio_activo,Estrógenos Conjugados,extractor_medicamentos
